1,0,0,[0.99, 0.99, 0.99, 0.99]
7,3,8,[0.94, 0.92, 0.91, 0.91]
7,3,9,[0.73, 0.77, 0.8]
7,3,10,[0.87, 0.84, 0.83, 0.81]
7,4,0,[0.96, 0.97, 0.97, 0.97]
7,4,1,[1.0, 0.98, 0.96, 0.95]
7,4,2,[0.81, 0.85, 0.88, 0.9]
7,4,3,[0.99, 0.99, 0.97, 0.93]
7,4,4,[0.98, 0.98, 0.98, 0.97]
7,4,5,[0.91, 0.92, 0.91, 0.87]
7,4,6,[0.91, 0.89, 0.88, 0.88]
7,4,7,[0.77, 0.79, 0.79, 0.78]
7,4,8,[0.74, 0.71, 0.71, 0.71]
7,4,9,[0.69, 0.7, 0.71, 0.71]
7,4,10,[0.6, 0.62, 0.63, 0.63]
7,5,0,[1.0, 0.98, 0.98]
7,5,1,[0.99, 0.96, 0.96]
7,5,2,[0.99, 0.99, 0.99, 0.99]
7,5,3,[0.97, 0.97, 0.96, 0.96]
7,5,4,[0.89, 0.9, 0.88, 0.88]
7,5,5,[0.71, 0.77, 0.79, 0.8]
7,5,6,[0.64, 0.64, 0.65, 0.67]
7,5,7,[0.66, 0.65, 0.65, 0.65]
7,5,8,[0.61, 0.6, 0.61, 0.62]
7,5,9,[0.56, 0.57, 0.58, 0.58]
7,5,10,[0.56, 0.55, 0.55, 0.55]
7,6,0,[0.91, 0.9, 0.88, 0.88]
7,6,1,[0.95, 0.96, 0.91, 0.89]
7,6,2,[0.98, 0.97, 0.97, 0.97]
7,6,3,[0.93, 0.92, 0.92, 0.91]
7,6,4,[0.82, 0.81, 0.8, 0.79]
7,6,5,[0.69, 0.7, 0.71, 0.72]
7,6,6,[0.61, 0.64, 0.65, 0.65]
7,6,7,[0.58, 0.58, 0.59]
7,6,8,[0.55, 0.55, 0.55]
7,6,9,[0.49, 0.49, 0.5, 0.5]
7,6,10,[0.47, 0.47, 0.48, 0.48]
7,7,0,[0.85, 0.9, 0.92, 0.92]
7,7,1,[0.98, 0.97, 0.98]
7,7,2,[0.92, 0.92, 0.92, 0.92]
7,7,3,[0.81, 0.84, 0.85, 0.84]
7,7,4,[0.67, 0.7, 0.7, 0.7]
7,7,5,[0.51, 0.56, 0.59, 0.61]
7,7,6,[0.63, 0.6, 0.59, 0.59]
7,7,7,[0.53, 0.54, 0.54, 0.54]
7,7,8,[0.51, 0.5, 0.49]
7,7,9,[0.43, 0.44, 0.45, 0.46]
7,7,10,[0.42, 0.42, 0.42, 0.42]
7,8,0,[0.93, 0.89, 0.89, 0.88]
7,8,1,[0.99, 0.98, 0.97, 0.97]
7,8,2,[0.9, 0.89, 0.9, 0.9]
7,8,3,[0.76, 0.74, 0.74, 0.75]
7,8,4,[0.59, 0.61, 0.61]
7,8,5,[0.55, 0.55, 0.56, 0.57]
7,8,6,[0.4, 0.4, 0.42, 0.43]
7,8,7,[0.49, 0.48, 0.47, 0.46]
7,8,8,[0.47, 0.46, 0.46, 0.45]
7,8,9,[0.4, 0.4, 0.41, 0.41]
7,8,10,[0.33, 0.33, 0.34, 0.34]
7,9,0,[0.98, 0.96, 0.96, 0.95]
7,9,1,[0.98, 0.97, 0.97, 0.97]
7,9,2,[0.84, 0.85, 0.85, 0.85]
7,9,3,[0.6, 0.63, 0.65, 0.66]
7,9,4,[0.65, 0.62, 0.61, 0.61]
7,9,5,[0.51, 0.52, 0.53, 0.53]
7,9,6,[0.52, 0.51, 0.5]
7,9,7,[0.42, 0.43, 0.44, 0.43]
7,9,8,[0.34, 0.33, 0.32, 0.31]
7,9,9,[0.32, 0.32, 0.32, 0.32]
7,9,10,[0.32, 0.31, 0.3, 0.3]
7,10,0,[0.99, 0.99, 0.99, 0.97]
7,10,1,[0.88, 0.9, 0.9]
7,10,2,[0.79, 0.78, 0.77]
7,10,3,[0.65, 0.65, 0.65, 0.64]
7,10,4,[0.54, 0.51, 0.51, 0.52]
7,10,5,[0.44, 0.44, 0.45, 0.46]
7,10,6,[0.36, 0.39, 0.4, 0.4]
7,10,7,[0.28, 0.28, 0.3, 0.31]
7,10,8,[0.31, 0.31, 0.31, 0.32]
7,10,9,[0.3, 0.31, 0.31]
7,10,10,[0.3, 0.3, 0.29, 0.29]
8,0,0,[1.0, 1.0, 1.0, 1.0]
8,0,1,[0.99, 0.99, 0.99, 0.99]
8,0,2,[0.98, 0.98, 0.98, 0.98]
8,0,3,[0.99, 1.0, 1.0, 1.0]
8,0,4,[0.99, 0.99, 0.99, 0.99]
8,0,5,[1.0, 1.0, 0.99, 0.99]
8,0,6,[1.0, 1.0, 1.0]
8,0,7,[0.99, 0.99, 1.0]
8,0,8,[0.99, 0.98, 0.99, 0.99]
8,0,9,[1.0, 1.0, 0.99, 0.99]
8,0,10,[1.0, 1.0, 1.0, 1.0]
8,1,0,[0.98, 0.98, 0.98, 0.98]
8,1,1,[0.98, 0.98, 0.99, 0.99]
8,1,2,[0.96, 0.96, 0.97, 0.97]
8,1,3,[1.0, 0.96, 0.96, 0.96]
8,1,4,[0.93, 0.95, 0.95, 0.95]
8,1,5,[0.89, 0.9, 0.9]
8,1,6,[1.0, 1.0, 0.98, 0.98]
8,1,7,[0.97, 0.96, 0.96]
8,1,8,[0.94, 0.96, 0.97]
8,1,9,[0.96, 0.97, 0.97, 0.97]
8,1,10,[0.99, 0.99, 0.99, 1.0]
8,2,0,[0.98, 0.99, 0.99, 0.99]
8,2,1,[0.97, 0.98, 0.97]
8,2,2,[0.99, 0.99, 0.99, 0.99]
8,2,3,[0.99, 0.99, 0.99, 0.99]
8,2,4,[0.91, 0.91, 0.91, 0.92]
8,2,5,[0.9, 0.92, 0.93, 0.94]
8,2,6,[0.94, 0.94, 0.95, 0.96]
8,2,7,[0.92, 0.94, 0.94, 0.95]
8,2,8,[0.93, 0.95, 0.95, 0.94]
8,2,9,[0.92, 0.94, 0.96, 0.95]
8,2,10,[0.99, 0.97, 0.95, 0.95]
8,3,0,[0.99, 0.99, 0.99, 0.98]
8,3,1,[0.91, 0.94, 0.94, 0.95]
8,3,2,[0.99, 0.98, 0.98, 0.98]
8,3,3,[0.99, 0.99, 0.99, 0.99]
8,3,4,[0.92, 0.95, 0.96, 0.97]
8,3,5,[1.0, 1.0, 0.98]
8,3,6,[0.96, 0.93, 0.92, 0.92]
8,3,7,[0.94, 0.94, 0.93, 0.92]
8,3,8,[0.99, 0.99, 0.97, 0.95]
8,3,9,[0.91, 0.89, 0.88]
8,3,10,[0.99, 0.99, 1.0, 1.0]
8,4,0,[0.96, 0.95, 0.96, 0.96]
8,4,1,[0.87, 0.88, 0.9, 0.92]
8,4,2,[0.96, 0.95, 0.94]
8,4,3,[1.0, 1.0, 1.0]
8,4,4,[0.99, 0.99, 1.0, 1.0]
8,4,5,[1.0, 0.96, 0.96, 0.96]
8,4,6,[0.89, 0.88, 0.9, 0.91]
8,4,7,[0.97, 0.98, 0.99, 0.99]
8,4,8,[0.87, 0.91, 0.93, 0.95]
8,4,9,[0.93, 0.91, 0.92]
8,4,10,[0.95, 0.96, 0.97]
8,5,0,[0.99, 0.99, 0.99, 0.99]
8,5,1,[0.88, 0.89, 0.89, 0.89]
8,5,2,[0.82, 0.87, 0.89, 0.91]
8,5,3,[0.98, 0.99, 0.97]
8,5,4,[0.9, 0.92, 0.94]
8,5,5,[0.91, 0.92, 0.89]
8,5,6,[0.99, 0.96, 0.96]
8,5,7,[0.99, 0.99, 1.0, 1.0]
8,5,8,[0.99, 1.0, 1.0, 1.0]
8,5,9,[0.99, 0.96, 0.96]
8,5,10,[0.99, 0.99, 0.99, 0.99]
8,6,0,[0.9, 0.93, 0.94, 0.95]
8,6,1,[0.96, 0.95, 0.96, 0.96]
8,6,2,[0.95, 0.94, 0.93]
8,6,3,[0.99, 0.99, 0.99]
8,6,4,[0.93, 0.9, 0.91, 0.92]
8,6,5,[0.87, 0.91, 0.93, 0.95]
8,6,6,[0.99, 0.99, 0.95, 0.93]
8,6,7,[1.0, 1.0, 0.97]
8,6,8,[0.98, 0.98, 0.98, 0.98]
8,6,9,[0.96, 0.97, 0.97, 0.98]
8,6,10,[0.98, 0.97, 0.96, 0.96]
8,7,0,[0.94, 0.94, 0.95, 0.95]
8,7,1,[0.88, 0.92, 0.93, 0.94]
8,7,2,[0.87, 0.84, 0.86, 0.88]
8,7,3,[0.9, 0.93, 0.93, 0.94]
8,7,4,[0.99, 0.96, 0.96, 0.96]
8,7,5,[0.73, 0.8, 0.82, 0.84]
8,7,6,[0.99, 0.99, 0.99, 0.99]
8,7,7,[0.97, 0.98, 0.98, 0.98]
8,7,8,[0.96, 0.95, 0.95, 0.95]
8,7,9,[0.95, 0.95, 0.96, 0.96]
8,7,10,[0.97, 0.96, 0.96, 0.96]
8,8,0,[0.98, 0.98, 0.98, 0.98]
8,8,1,[0.94, 0.94, 0.93]
8,8,2,[0.9, 0.93, 0.95]
8,8,3,[0.99, 0.97, 0.95]
8,8,4,[0.82, 0.85, 0.85, 0.86]
8,8,5,[1.0, 1.0, 1.0, 1.0]
8,8,6,[0.98, 0.99, 0.99, 0.99]
8,8,7,[0.98, 0.97, 0.97, 0.97]
8,8,8,[0.85, 0.85, 0.86, 0.86]
8,8,9,[0.88, 0.89, 0.9, 0.91]
8,8,10,[0.88, 0.9, 0.89, 0.88]
8,9,0,[0.96, 0.96, 0.96, 0.96]
8,9,1,[0.92, 0.95, 0.93, 0.93]
8,9,2,[0.85, 0.9, 0.92, 0.94]
8,9,3,[0.99, 1.0, 0.97, 0.96]
8,9,4,[0.97, 0.85, 0.86, 0.87]
8,9,5,[0.98, 0.98, 0.98]
8,9,6,[0.98, 0.98, 0.97, 0.97]
8,9,7,[0.96, 0.95, 0.92, 0.91]
8,9,8,[0.78, 0.74, 0.75, 0.76]
8,9,9,[0.92, 0.9, 0.9, 0.9]
8,9,10,[0.74, 0.72, 0.71, 0.71]
8,10,0,[0.92, 0.93, 0.94, 0.95]
8,10,1,[0.81, 0.84, 0.87, 0.89]
8,10,2,[0.99, 0.99, 0.99, 0.96]
8,10,3,[0.99, 0.99, 0.99, 1.0]
8,10,4,[0.96, 0.97, 0.97]
8,10,5,[0.94, 0.93, 0.93, 0.94]
8,10,6,[0.93, 0.92, 0.92, 0.91]
8,10,7,[0.88, 0.89, 0.9, 0.9]
8,10,8,[0.76, 0.79, 0.8, 0.81]
8,10,9,[0.65, 0.67, 0.68, 0.68]
8,10,10,[0.74, 0.73, 0.72, 0.7]
9,0,0,[0.99, 0.97, 0.97, 0.97]
9,0,1,[0.98, 0.99, 0.99, 0.99]
9,0,2,[0.97, 0.97, 0.98, 0.98]
9,0,3,[0.95, 0.96, 0.96, 0.97]
9,0,4,[0.99, 0.99, 0.99]
9,0,5,[1.0, 0.99, 0.99, 0.99]
9,0,6,[0.97, 0.97, 0.98, 0.98]
9,0,7,[0.99, 1.0, 0.99, 0.99]
9,0,8,[0.98, 0.98, 0.99, 0.99]
9,0,9,[0.97, 0.98, 0.98, 0.99]
9,0,10,[0.95, 0.95, 0.96, 0.97]
9,1,0,[0.96, 0.97, 0.98, 0.98]
9,1,1,[0.93, 0.95, 0.96, 0.95]
9,1,2,[0.9, 0.92, 0.92, 0.93]
9,1,3,[0.94, 0.95, 0.95, 0.95]
9,1,4,[0.9, 0.93, 0.93, 0.93]
9,1,5,[0.88, 0.89, 0.9, 0.89]
9,1,6,[0.98, 0.99, 0.98, 0.97]
9,1,7,[0.84, 0.85, 0.87, 0.88]
9,1,8,[0.93, 0.9, 0.91, 0.91]
9,1,9,[0.9, 0.89, 0.88, 0.87]
9,1,10,[0.84, 0.86, 0.86]
9,2,0,[0.94, 0.92, 0.93]
9,2,1,[0.84, 0.89, 0.9, 0.91]
9,2,2,[0.87, 0.86, 0.86, 0.87]
9,2,3,[0.99, 0.94, 0.92, 0.92]
9,2,4,[0.84, 0.84, 0.82, 0.83]
9,2,5,[0.99, 0.91, 0.91, 0.91]
9,2,6,[0.99, 0.97, 0.96, 0.95]
9,2,7,[0.94, 0.89, 0.85]
9,2,8,[0.99, 0.92, 0.92, 0.93]
9,2,9,[0.99, 0.96, 0.96, 0.96]
9,2,10,[0.99, 1.0, 0.99]
9,3,0,[0.96, 0.97, 0.97, 0.97]
9,3,1,[0.91, 0.94, 0.95, 0.96]
9,3,2,[0.81, 0.83, 0.85, 0.87]
9,3,3,[0.76, 0.82, 0.86, 0.87]
9,3,4,[0.99, 1.0, 1.0, 1.0]
9,3,5,[0.66, 0.76, 0.82, 0.85]
9,3,6,[0.8, 0.8, 0.81, 0.83]
9,3,7,[0.99, 0.99, 0.99, 1.0]
9,3,8,[0.98, 0.98, 0.98, 0.98]
9,3,9,[0.97, 0.96, 0.96, 0.97]
9,3,10,[0.98, 0.97, 0.97, 0.97]
9,4,0,[0.93, 0.93, 0.94, 0.95]
9,4,1,[0.92, 0.91, 0.9, 0.88]
9,4,2,[0.98, 0.99, 0.99, 0.99]
9,4,3,[0.87, 0.89, 0.88, 0.86]
9,4,4,[0.8, 0.85, 0.88, 0.9]
9,4,5,[0.99, 0.99, 0.99, 0.99]
9,4,6,[0.99, 0.99, 0.99]
9,4,7,[0.98, 0.98, 0.97, 0.97]
9,4,8,[0.94, 0.94, 0.93, 0.93]
9,4,9,[0.94, 0.94, 0.94, 0.94]
9,4,10,[0.79, 0.79, 0.8, 0.81]
9,5,0,[0.91, 0.91, 0.92, 0.93]
9,5,1,[0.83, 0.86, 0.89, 0.89]
9,5,2,[0.72, 0.8, 0.85, 0.87]
9,5,3,[0.99, 0.99, 0.99, 0.99]
9,5,4,[0.99, 0.95, 0.95, 0.96]
9,5,5,[0.99, 0.97, 0.97, 0.97]
9,5,6,[0.97, 0.96, 0.95, 0.94]
9,5,7,[0.88, 0.89, 0.9, 0.9]
9,5,8,[0.84, 0.84, 0.85, 0.85]
9,5,9,[0.77, 0.77, 0.78, 0.78]
9,5,10,[0.7, 0.71, 0.72, 0.73]
9,6,0,[0.87, 0.87, 0.87, 0.88]
9,6,1,[0.89, 0.87, 0.88, 0.89]
9,6,2,[0.99, 0.99, 0.99, 0.99]
9,6,3,[0.98, 0.99, 0.99, 0.99]
9,6,4,[0.96, 0.96, 0.96, 0.97]
9,6,5,[0.95, 0.94, 0.93, 0.93]
9,6,6,[0.84, 0.85, 0.86, 0.87]
9,6,7,[0.87, 0.88, 0.87, 0.86]
9,6,8,[0.76, 0.7, 0.68, 0.68]
9,6,9,[0.7, 0.72, 0.72, 0.73]
9,6,10,[0.62, 0.63, 0.63, 0.63]
9,7,0,[0.94, 0.95, 0.96]
9,7,1,[0.95, 0.85, 0.85, 0.87]
9,7,2,[0.99, 0.99, 0.99, 0.99]
9,7,3,[0.99, 0.99, 0.99, 0.99]
9,7,4,[0.93, 0.92, 0.9, 0.9]
9,7,5,[0.83, 0.84, 0.84, 0.85]
9,7,6,[0.85, 0.86, 0.86, 0.86]
9,7,7,[0.78, 0.78, 0.77, 0.77]
9,7,8,[0.58, 0.61, 0.64, 0.66]
9,7,9,[0.63, 0.64, 0.63, 0.63]
9,7,10,[0.57, 0.58, 0.58, 0.58]
9,8,0,[0.88, 0.9, 0.92, 0.94]
9,8,1,[0.87, 0.91, 0.9, 0.88]
9,8,2,[0.98, 0.9, 0.9, 0.91]
9,8,3,[0.96, 0.96, 0.96, 0.96]
9,8,4,[0.86, 0.88, 0.86, 0.86]
9,8,5,[0.78, 0.8, 0.8, 0.8]
9,8,6,[0.77, 0.76, 0.74, 0.73]
9,8,7,[0.64, 0.66, 0.66, 0.65]
9,8,8,[0.52, 0.57, 0.59, 0.6]
9,8,9,[0.51, 0.53, 0.53, 0.53]
9,8,10,[0.51, 0.51, 0.52, 0.52]
9,9,0,[0.95, 0.94, 0.93, 0.93]
9,9,1,[0.99, 0.96, 0.96, 0.96]
9,9,2,[0.96, 0.97, 0.97, 0.97]
9,9,3,[0.89, 0.89, 0.89, 0.89]
9,9,4,[0.81, 0.8, 0.78, 0.78]
9,9,5,[0.75, 0.7, 0.69, 0.68]
9,9,6,[0.64, 0.65, 0.65]
9,9,7,[0.63, 0.6, 0.59, 0.58]
9,9,8,[0.5, 0.52, 0.52, 0.52]
9,9,9,[0.47, 0.48, 0.47, 0.47]
9,9,10,[0.45, 0.45, 0.45, 0.46]
9,10,0,[1.0, 1.0, 1.0, 1.0]
9,10,1,[0.99, 0.99, 0.99, 0.99]
9,10,2,[0.94, 0.95, 0.95, 0.95]
9,10,3,[0.73, 0.75, 0.78, 0.79]
9,10,4,[0.72, 0.72, 0.72, 0.72]
9,10,5,[0.64, 0.65, 0.65, 0.64]
9,10,6,[0.59, 0.59, 0.6, 0.61]
9,10,7,[0.5, 0.52, 0.53, 0.53]
9,10,8,[0.49, 0.47, 0.47, 0.47]
9,10,9,[0.48, 0.47, 0.47, 0.47]
9,10,10,[0.38, 0.39, 0.39, 0.4]
10,0,0,[0.97, 0.97, 0.98, 0.98]
10,0,1,[0.97, 0.97, 0.97, 0.97]
10,0,2,[0.99, 0.98, 0.98, 0.98]
10,0,3,[0.99, 0.99, 0.99, 0.99]
10,0,4,[0.93, 0.95, 0.95, 0.95]
10,0,5,[0.94, 0.95, 0.95, 0.95]
10,0,6,[0.96, 0.97, 0.96, 0.96]
10,0,7,[0.95, 0.94, 0.95, 0.96]
10,0,8,[0.96, 0.96, 0.96, 0.96]
10,0,9,[0.96, 0.96, 0.96, 0.96]
10,0,10,[0.97, 0.98, 0.97, 0.97]
10,1,0,[0.95, 0.95, 0.95, 0.95]
10,1,1,[0.89, 0.91, 0.92, 0.92]
10,1,2,[0.91, 0.94, 0.93]
10,1,3,[0.83, 0.85, 0.85, 0.85]
10,1,4,[0.9, 0.93, 0.92, 0.92]
10,1,5,[1.0, 0.94, 0.91, 0.9]
10,1,6,[0.86, 0.84, 0.84, 0.85]
10,1,7,[0.86, 0.9, 0.9, 0.9]
10,1,8,[0.94, 0.88, 0.88, 0.87]
10,1,9,[0.86, 0.9, 0.93, 0.93]
10,1,10,[0.84, 0.84, 0.86, 0.87]
10,2,0,[0.88, 0.91, 0.91, 0.92]
10,2,1,[0.83, 0.86, 0.87, 0.89]
10,2,2,[1.0, 0.96, 0.96]
10,2,3,[1.0, 0.99, 0.96]
10,2,4,[0.83, 0.87, 0.9, 0.92]
10,2,5,[0.78, 0.82, 0.85, 0.88]
10,2,6,[0.99, 0.99, 0.99, 0.99]
10,2,7,[0.99, 0.99, 0.99, 0.99]
10,2,8,[0.99, 0.99, 0.99, 0.99]
10,2,9,[0.96, 0.97, 0.96, 0.96]
10,2,10,[0.93, 0.92, 0.93, 0.93]
10,3,0,[0.88, 0.88, 0.88, 0.89]
10,3,1,[1.0, 0.93, 0.91, 0.91]
10,3,2,[0.84, 0.82, 0.81, 0.81]
10,3,3,[0.87, 0.91, 0.9, 0.88]
10,3,4,[0.99, 0.99, 0.97, 0.96]
10,3,5,[0.95, 0.96, 0.96, 0.96]
10,3,6,[0.97, 0.97, 0.96, 0.96]
10,3,7,[0.93, 0.92, 0.92, 0.93]
10,3,8,[0.94, 0.92, 0.91, 0.91]
10,3,9,[0.81, 0.82, 0.84, 0.84]
10,3,10,[0.78, 0.74, 0.74, 0.75]
10,4,0,[0.83, 0.85, 0.85, 0.86]
10,4,1,[0.99, 0.91, 0.9, 0.89]
10,4,2,[0.84, 0.89, 0.91, 0.92]
10,4,3,[0.97, 0.98, 0.98, 0.97]
10,4,4,[0.98, 0.96, 0.96, 0.96]
10,4,5,[0.96, 0.94, 0.93, 0.93]
10,4,6,[0.85, 0.85, 0.86, 0.86]
10,4,7,[0.8, 0.82, 0.83, 0.83]
10,4,8,[0.8, 0.76, 0.75]
10,4,9,[0.68, 0.7, 0.7, 0.71]
10,4,10,[0.65, 0.63, 0.63, 0.63]
10,5,0,[0.97, 0.96, 0.96, 0.95]
10,5,1,[0.88, 0.92, 0.94, 0.93]
10,5,2,[0.99, 0.99, 0.99, 0.98]
10,5,3,[0.99, 0.97, 0.97, 0.97]
10,5,4,[0.87, 0.88, 0.87, 0.86]
10,5,5,[0.81, 0.8, 0.79, 0.78]
10,5,6,[0.68, 0.71, 0.69, 0.7]
10,5,7,[0.65, 0.66, 0.66, 0.66]
10,5,8,[0.55, 0.57, 0.57, 0.58]
10,5,9,[0.54, 0.54, 0.55, 0.56]
10,5,10,[0.48, 0.51, 0.52]
10,6,0,[0.86, 0.9, 0.92, 0.93]
10,6,1,[0.99, 0.99, 0.99, 0.98]
10,6,2,[0.97, 0.97, 0.97, 0.95]
10,6,3,[0.87, 0.87, 0.88, 0.89]
10,6,4,[0.74, 0.75, 0.75, 0.75]
10,6,5,[0.57, 0.62, 0.64, 0.66]
10,6,6,[0.69, 0.7, 0.7, 0.69]
10,6,7,[0.47, 0.47, 0.49, 0.49]
10,6,8,[0.54, 0.51, 0.51]
10,6,9,[0.53, 0.51, 0.51, 0.51]
10,6,10,[0.51, 0.5, 0.49, 0.49]
10,7,0,[0.81, 0.85, 0.85]
10,7,1,[1.0, 1.0, 1.0, 0.99]
10,7,2,[0.91, 0.89, 0.88, 0.88]
10,7,3,[0.82, 0.82, 0.82, 0.82]
10,7,4,[0.71, 0.71, 0.71, 0.71]
10,7,5,[0.6, 0.61, 0.62, 0.62]
10,7,6,[0.54, 0.55, 0.55, 0.56]
10,7,7,[0.52, 0.52, 0.52, 0.53]
10,7,8,[0.45, 0.45, 0.45, 0.45]
10,7,9,[0.43, 0.44, 0.44, 0.43]
10,7,10,[0.32, 0.34, 0.34, 0.34]
10,8,0,[1.0, 1.0, 0.99]
10,8,1,[0.96, 0.91, 0.91, 0.92]
10,8,2,[0.79, 0.83, 0.84, 0.84]
10,8,3,[0.72, 0.75, 0.75, 0.75]
10,8,4,[0.65, 0.63, 0.64, 0.63]
10,8,5,[0.61, 0.58, 0.57, 0.57]
10,8,6,[0.54, 0.53, 0.53, 0.52]
10,8,7,[0.44, 0.43, 0.44]
10,8,8,[0.41, 0.41, 0.41]
10,8,9,[0.38, 0.38, 0.37, 0.37]
10,8,10,[0.33, 0.34, 0.34, 0.35]
10,9,0,[0.99, 0.98, 0.96, 0.94]
10,9,1,[0.97, 0.97, 0.96, 0.96]
10,9,2,[0.8, 0.82, 0.83, 0.82]
10,9,3,[0.69, 0.69, 0.69, 0.7]
10,9,4,[0.59, 0.6, 0.6, 0.6]
10,9,5,[0.51, 0.5, 0.51, 0.51]
10,9,6,[0.4, 0.39, 0.41, 0.43]
10,9,7,[0.43, 0.42, 0.42, 0.42]
10,9,8,[0.35, 0.36, 0.36, 0.37]
10,9,9,[0.35, 0.35, 0.35, 0.35]
10,9,10,[0.32, 0.31, 0.3, 0.3]
10,10,0,[0.75, 0.83, 0.87, 0.9]
10,10,1,[0.97, 0.97, 0.96, 0.94]
10,10,2,[0.71, 0.73, 0.74, 0.74]
10,10,3,[0.61, 0.61, 0.61, 0.62]
10,10,4,[0.53, 0.54, 0.52, 0.52]
10,10,5,[0.44, 0.44, 0.45]
10,10,6,[0.38, 0.39, 0.39, 0.39]
10,10,7,[0.34, 0.36, 0.37, 0.37]
10,10,8,[0.34, 0.32, 0.32, 0.32]
10,10,9,[0.3, 0.3, 0.3, 0.3]
10,10,10,[0.3, 0.29, 0.28, 0.28]
